ts_key,smape,category
HYUNDAI_G70_All_Wheel_Drive,122.79451952737979,>40%
HYUNDAI_G70_Diesel,200.0,>40%
HYUNDAI_G70_Petrol,102.75380732544942,>40%
HYUNDAI_G70_Total,131.98549475999727,>40%
HYUNDAI_GV60_All_Wheel_Drive,31.197052285812937,30-40%
HYUNDAI_GV60_Electric_BEV,32.90341888825554,30-40%
HYUNDAI_GV60_Total,38.82385040914168,30-40%
HYUNDAI_GV70_All_Wheel_Drive,66.77614106506948,>40%
HYUNDAI_GV70_Diesel,88.9229852662596,>40%
HYUNDAI_GV70_Electric_BEV,59.74075549101371,>40%
HYUNDAI_GV70_Petrol,79.22513562667199,>40%
HYUNDAI_GV70_Total,64.02436546046813,>40%
HYUNDAI_GV80_All_Wheel_Drive,93.36307356825367,>40%
HYUNDAI_GV80_Diesel,170.98372902897935,>40%
HYUNDAI_GV80_Petrol,91.86204212236655,>40%
HYUNDAI_GV80_Total,99.54136934366731,>40%
HYUNDAI_I 10_Petrol,29.131178345482162,20-30%
HYUNDAI_I 10_Total,28.7026824402352,20-30%
HYUNDAI_I 20_All_Wheel_Drive,133.88489876338195,>40%
HYUNDAI_I 20_Hybrid,171.57286254914183,>40%
HYUNDAI_I 20_Petrol,41.90471192092098,>40%
HYUNDAI_I 20_Total,40.96064733883893,>40%
HYUNDAI_I 30_Hybrid,27.917214795049833,20-30%
HYUNDAI_I 30_Petrol,44.51252855422958,>40%
HYUNDAI_I 30_Total,29.787771132235058,20-30%
HYUNDAI_IONIQ5_All_Wheel_Drive,47.62732701805641,>40%
HYUNDAI_IONIQ5_Electric_BEV,48.27633101956844,>40%
HYUNDAI_IONIQ5_Total,36.60308958591194,30-40%
HYUNDAI_IONIQ6_All_Wheel_Drive,98.50049971099276,>40%
HYUNDAI_IONIQ6_Electric_BEV,56.412702210215805,>40%
HYUNDAI_IONIQ6_Total,54.554492176780286,>40%
HYUNDAI_KONA_All_Wheel_Drive,26.014269851266057,20-30%
HYUNDAI_KONA_Electric_BEV,30.72571595060597,30-40%
HYUNDAI_KONA_Hybrid,45.12276727784454,>40%
HYUNDAI_KONA_Petrol,8.051480394615778,<10%
HYUNDAI_KONA_Total,27.256709828948722,20-30%
HYUNDAI_SANTA FE_All_Wheel_Drive,27.466060051311743,20-30%
HYUNDAI_SANTA FE_Hybrid,29.359976806338,20-30%
HYUNDAI_SANTA FE_Petrol,133.33333333333331,>40%
HYUNDAI_SANTA FE_Total,28.1364494159526,20-30%
HYUNDAI_SONSTIGE_All_Wheel_Drive,130.20678784243586,>40%
HYUNDAI_SONSTIGE_Electric_BEV,125.33875974297777,>40%
HYUNDAI_SONSTIGE_Hybrid,47.058280770964394,>40%
HYUNDAI_SONSTIGE_Petrol,200.0,>40%
HYUNDAI_SONSTIGE_Total,123.22812993345495,>40%
HYUNDAI_STARIA_All_Wheel_Drive,66.66666666666666,>40%
HYUNDAI_STARIA_Diesel,171.57627887241605,>40%
HYUNDAI_STARIA_Electric_BEV,133.33333333333331,>40%
HYUNDAI_STARIA_Hybrid,60.513001958031055,>40%
HYUNDAI_STARIA_Total,53.9276594365064,>40%
HYUNDAI_TUCSON_All_Wheel_Drive,25.68063785298309,20-30%
HYUNDAI_TUCSON_Diesel,200.0,>40%
HYUNDAI_TUCSON_Hybrid,25.983924611080507,20-30%
HYUNDAI_TUCSON_Petrol,72.7399055441149,>40%
HYUNDAI_TUCSON_Total,21.803253052239832,20-30%
INEOS_GRENADIER_All_Wheel_Drive,30.055249862380663,30-40%
INEOS_GRENADIER_Diesel,70.41337422944932,>40%
INEOS_GRENADIER_Petrol,101.22947664351119,>40%
INEOS_GRENADIER_Total,52.38732697442333,>40%
IVECO_DAILY_All_Wheel_Drive,102.1751325002087,>40%
IVECO_DAILY_Diesel,65.24991783206775,>40%
IVECO_DAILY_Electric_BEV,133.33333333333331,>40%
IVECO_DAILY_Total,107.49912868302562,>40%
JAGUAR_E-PACE_All_Wheel_Drive,180.6285022707786,>40%
JAGUAR_E-PACE_Hybrid,191.4021571313886,>40%
JAGUAR_E-PACE_Total,173.25792154736789,>40%
JAGUAR_F-PACE_All_Wheel_Drive,37.52194124230252,30-40%
JAGUAR_F-PACE_Hybrid,50.14841781099655,>40%
JAGUAR_F-PACE_Petrol,88.01352866781066,>40%
JAGUAR_F-PACE_Total,62.87068705886222,>40%
JAGUAR_F-TYPE_All_Wheel_Drive,7.712867431046037,<10%
JAGUAR_F-TYPE_Convertibles,200.0,>40%
JAGUAR_F-TYPE_Petrol,17.43172168146952,10-20%
JAGUAR_F-TYPE_Total,39.636208824607266,30-40%
JEEP_AVENGER_All_Wheel_Drive,200.0,>40%
JEEP_AVENGER_Electric_BEV,192.8107379276102,>40%
JEEP_AVENGER_Hybrid,109.84066002590953,>40%
JEEP_AVENGER_Petrol,30.959668471075176,30-40%
JEEP_AVENGER_Total,29.946554569067214,20-30%
JEEP_COMPASS_All_Wheel_Drive,79.33840196735328,>40%
JEEP_COMPASS_Hybrid,23.100969619336638,20-30%
JEEP_COMPASS_Total,17.947565410613457,10-20%
JEEP_GRAND CHEROKEE_All_Wheel_Drive,185.44886166027587,>40%
JEEP_GRAND CHEROKEE_Hybrid,45.83602688977167,>40%
JEEP_GRAND CHEROKEE_Total,200.0,>40%
JEEP_RENEGADE_All_Wheel_Drive,67.20148276888301,>40%
JEEP_RENEGADE_Hybrid,43.82597027218998,>40%
JEEP_RENEGADE_Total,58.52759158751562,>40%
JEEP_WRANGLER_All_Wheel_Drive,83.93998068949622,>40%
JEEP_WRANGLER_Convertibles,94.15999660554579,>40%
JEEP_WRANGLER_Diesel,172.3378668178015,>40%
JEEP_WRANGLER_Hybrid,99.12131001285519,>40%
JEEP_WRANGLER_Petrol,77.58804809362618,>40%
JEEP_WRANGLER_Total,79.89932177408593,>40%
KIA_CEED_Hybrid,75.32926467932587,>40%
KIA_CEED_Petrol,20.753048670994552,20-30%
